snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-07,crypto,ES,6,"Bybit","Exchange",9900,4.1,0,-33.1
2026-07,crypto,ES,7,"MEXC","Exchange",8100,3.3,0,-33.3
2026-07,crypto,ES,8,"KuCoin","Exchange",8100,3.3,22.7,-33.1
2026-07,crypto,ES,9,"Trust Wallet","Wallet",4400,1.8,0,-33.3
2026-07,crypto,ES,10,"OKX","Exchange",4400,1.8,83.3,50
2026-07,crypto,ES,11,"Phantom","Wallet",1900,0.8,-18.7,-45.8
2026-07,crypto,ES,12,"Crypto.com","Exchange",1600,0.7,60,-15.8
2026-07,crypto,ES,13,"Exodus","Wallet",720,0.3,0,-33
2026-07,crypto,ES,14,"Ledger","Wallet",590,0.2,50,84.6
2026-07,crypto,ES,15,"Blockchain.com","Wallet",390,0.2,-34.4,-64.4
2026-07,crypto,ES,16,"Gemini","Exchange",170,0.1,-28.6,-64.3
2026-07,crypto,NL,1,"Coinbase","Exchange",22200,16.9,0,-55.3
2026-07,crypto,NL,2,"Kraken","Exchange",22200,16.9,49.7,0
2026-07,crypto,NL,3,"Binance","Exchange",22200,16.9,22.3,-33.2
2026-07,crypto,NL,4,"Bybit","Exchange",18100,13.8,0,-55.4
2026-07,crypto,NL,5,"MEXC","Exchange",12100,9.2,22.7,-45.3
2026-07,crypto,NL,6,"MetaMask","Wallet",8100,6.2,-18.5,-55.6
2026-07,crypto,NL,7,"OKX","Exchange",8100,6.2,49.4,49.4
2026-07,crypto,NL,8,"Trust Wallet","Wallet",5400,4.1,22.7,-33.3
2026-07,crypto,NL,9,"KuCoin","Exchange",3600,2.7,26.3,-63.6
2026-07,crypto,NL,10,"Bitget","Exchange",3600,2.7,-20.8,-47.2
2026-07,crypto,NL,11,"Phantom","Wallet",2400,1.8,0,-63.6
2026-07,crypto,NL,12,"Crypto.com","Exchange",1300,1,60,0
2026-07,crypto,NL,13,"Exodus","Wallet",1000,0.8,22.2,-45
2026-07,crypto,NL,14,"Ledger","Wallet",720,0.5,0,-18.2
2026-07,crypto,NL,15,"Blockchain.com","Wallet",320,0.2,23.8,-45.8
2026-07,crypto,NL,16,"Gemini","Exchange",90,0.1,-25,-72.7
2026-07,crypto,TR,1,"Binance","Exchange",301000,70.7,0,-55.2
2026-07,crypto,TR,2,"MEXC","Exchange",22200,5.2,0,-55.3
2026-07,crypto,TR,3,"OKX","Exchange",22200,5.2,-33.3,-33.3
2026-07,crypto,TR,4,"MetaMask","Wallet",18100,4.3,-45.5,-55.4
2026-07,crypto,TR,5,"Bybit","Exchange",14800,3.5,0,-33.1
2026-07,crypto,TR,6,"Kraken","Exchange",12100,2.8,-18.2,49.5
2026-07,crypto,TR,7,"Trust Wallet","Wallet",9900,2.3,-18.5,-33.3
2026-07,crypto,TR,8,"Coinbase","Exchange",8100,1.9,0,-45.5
2026-07,crypto,TR,9,"Bitget","Exchange",8100,1.9,22.2,-33.3
2026-07,crypto,TR,10,"KuCoin","Exchange",5400,1.3,22.2,-45.7
2026-07,crypto,TR,11,"Phantom","Wallet",2400,0.6,46.2,-56.8
2026-07,crypto,TR,12,"Crypto.com","Exchange",590,0.1,-45.8,-63.6
2026-07,crypto,TR,13,"Ledger","Wallet",320,0.1,21.9,85.7
2026-07,crypto,TR,14,"Exodus","Wallet",260,0.1,0,-18.7
2026-07,crypto,TR,15,"Blockchain.com","Wallet",260,0.1,-47.1,-76.9
2026-07,crypto,TR,16,"Gemini","Exchange",50,0,-60,-60
2026-07,crypto,VN,1,"Binance","Exchange",135000,46,0,-33.3
2026-07,crypto,VN,2,"OKX","Exchange",60500,20.6,0,-45.3
2026-07,crypto,VN,3,"Bybit","Exchange",33100,11.3,-33.1,-45.5
2026-07,crypto,VN,4,"MEXC","Exchange",22200,7.6,-18.2,-45.4
2026-07,crypto,VN,5,"MetaMask","Wallet",12100,4.1,-33.3,-63.5
2026-07,crypto,VN,6,"Bitget","Exchange",9900,3.4,-18.2,-55.4
2026-07,crypto,VN,7,"Kraken","Exchange",6600,2.3,-18.5,0
2026-07,crypto,VN,8,"Coinbase","Exchange",5400,1.8,-19.4,-56.1
2026-07,crypto,VN,9,"KuCoin","Exchange",3600,1.2,0,-64.8
2026-07,crypto,VN,10,"Trust Wallet","Wallet",1900,0.6,0,-20.8
2026-07,crypto,VN,11,"Phantom","Wallet",1600,0.5,0,-58.3
2026-07,crypto,VN,12,"Blockchain.com","Wallet",720,0.2,-47.6,-87.5
2026-07,crypto,VN,13,"Crypto.com","Exchange",260,0.1,0,-19.2
2026-07,crypto,VN,14,"Ledger","Wallet",170,0.1,136.4,85.7
2026-07,crypto,VN,15,"Exodus","Wallet",90,0,0,-50
2026-07,crypto,VN,16,"Gemini","Exchange",50,0,-33.3,-60
2026-07,crypto,PL,1,"Binance","Exchange",90500,42.8,122.2,21.5
2026-07,crypto,PL,2,"Kraken","Exchange",33100,15.7,49.4,49.4
2026-07,crypto,PL,3,"Bybit","Exchange",27100,12.8,83.1,-18.1
2026-07,crypto,PL,4,"Coinbase","Exchange",18100,8.6,22.3,-33.2
2026-07,crypto,PL,5,"MEXC","Exchange",9900,4.7,0,-33.1
2026-07,crypto,PL,6,"MetaMask","Wallet",6600,3.1,22.7,-45.5
2026-07,crypto,PL,7,"Trust Wallet","Wallet",6600,3.1,50,0
2026-07,crypto,PL,8,"Bitget","Exchange",5400,2.6,22.2,-33.3
2026-07,crypto,PL,9,"OKX","Exchange",4400,2.1,127.6,50
2026-07,crypto,PL,10,"KuCoin","Exchange",4400,2.1,20.8,-46.3
2026-07,crypto,PL,11,"Phantom","Wallet",1900,0.9,0,-58.3
2026-07,crypto,PL,12,"Crypto.com","Exchange",1300,0.6,140,26.3
2026-07,crypto,PL,13,"Exodus","Wallet",880,0.4,38.9,0
2026-07,crypto,PL,14,"Ledger","Wallet",590,0.3,69.5,212.5
2026-07,crypto,PL,15,"Blockchain.com","Wallet",390,0.2,-19.2,-46.2
2026-07,crypto,PL,16,"Gemini","Exchange",70,0,0,-40
2026-07,crypto,SG,1,"Binance","Exchange",22200,27.9,0,-18.5
2026-07,crypto,SG,2,"Coinbase","Exchange",12100,15.2,-18.2,-55.2
2026-07,crypto,SG,3,"OKX","Exchange",12100,15.2,0,-18.2
2026-07,crypto,SG,4,"MetaMask","Wallet",6600,8.3,0,-56.1
2026-07,crypto,SG,5,"Bybit","Exchange",6600,8.3,0,-18.5
2026-07,crypto,SG,6,"Kraken","Exchange",5400,6.8,0,-18.2
2026-07,crypto,SG,7,"Bitget","Exchange",4400,5.5,0,-18.5
2026-07,crypto,SG,8,"KuCoin","Exchange",2900,3.6,-15.8,-80.2
2026-07,crypto,SG,9,"MEXC","Exchange",2400,3,0,-33.3
2026-07,crypto,SG,10,"Trust Wallet","Wallet",1900,2.4,-18.7,-31.6
2026-07,crypto,SG,11,"Crypto.com","Exchange",1300,1.6,0,-37.5
2026-07,crypto,SG,12,"Phantom","Wallet",720,0.9,22.9,-41
2026-07,crypto,SG,13,"Gemini","Exchange",390,0.5,23.1,-33.3
2026-07,crypto,SG,14,"Ledger","Wallet",260,0.3,-34.4,-46.2
2026-07,crypto,SG,15,"Exodus","Wallet",170,0.2,0,-33.3
2026-07,crypto,SG,16,"Blockchain.com","Wallet",110,0.1,-18.2,-18.2
2026-07,crypto,SA,1,"Binance","Exchange",22200,58.8,0,-33.2
2026-07,crypto,SA,2,"Kraken","Exchange",2400,6.4,0,52.6
2026-07,crypto,SA,3,"OKX","Exchange",2400,6.4,20.8,-19.4
2026-07,crypto,SA,4,"Bybit","Exchange",2400,6.4,0,-34.5
2026-07,crypto,SA,5,"MEXC","Exchange",1900,5,-23.1,-47.4
2026-07,crypto,SA,6,"Coinbase","Exchange",1900,5,0,-55.2
2026-07,crypto,SA,7,"MetaMask","Wallet",1300,3.4,-44.6,-44.6
2026-07,crypto,SA,8,"Trust Wallet","Wallet",1000,2.6,0,-32.3
2026-07,crypto,SA,9,"Bitget","Exchange",880,2.3,-33,-41
2026-07,crypto,SA,10,"KuCoin","Exchange",720,1.9,-18.6,-63.1
2026-07,crypto,SA,11,"Phantom","Wallet",260,0.7,0,-56.4
2026-07,crypto,SA,12,"Crypto.com","Exchange",170,0.5,-35.3,-47.6
2026-07,crypto,SA,13,"Ledger","Wallet",90,0.2,-22.2,-36.4
2026-07,crypto,SA,14,"Exodus","Wallet",70,0.2,0,-44.4
2026-07,crypto,SA,15,"Blockchain.com","Wallet",40,0.1,0,-60
2026-07,crypto,SA,16,"Gemini","Exchange",20,0.1,100,100
