snapshot,category,scope,rank,brand,vendor,avg_monthly_searches,share_pct,mom_pct,yoy_pct
2026-06,storage,TR,3,"Google Drive","Google",301000,18.8,0,0
2026-06,storage,TR,4,"OneDrive","Microsoft",135000,8.4,-18.5,0
2026-06,storage,TR,5,"Dropbox","Dropbox",27100,1.7,-18.5,-18.5
2026-06,storage,TR,6,"MediaFire","MediaFire",22200,1.4,0,0
2026-06,storage,TR,7,"Terabox","Flextech",4400,0.3,-18.2,22.7
2026-06,storage,TR,8,"MEGA","MEGA",3600,0.2,0,-18.2
2026-06,storage,TR,9,"pCloud","pCloud",3600,0.2,-18.2,0
2026-06,storage,TR,10,"Nextcloud","Nextcloud",2900,0.2,-17.2,-17.2
2026-06,storage,TR,11,"Proton Drive","Proton",1300,0.1,0,115.9
2026-06,storage,TR,12,"iDrive","iDrive",1000,0.1,0,-32.3
2026-06,storage,TR,13,"Backblaze","Backblaze",480,0,0,0
2026-06,storage,TR,14,"Amazon Photos","Amazon",320,0,0,-17.9
2026-06,storage,VN,1,"Google Drive","Google",1000000,58.1,22,48.2
2026-06,storage,VN,2,"iCloud","Apple",450000,26.2,0,0
2026-06,storage,VN,3,"OneDrive","Microsoft",165000,9.6,22.2,0
2026-06,storage,VN,4,"Dropbox","Dropbox",33100,1.9,0,-18.1
2026-06,storage,VN,5,"MediaFire","MediaFire",33100,1.9,22.1,0
2026-06,storage,VN,6,"Terabox","Flextech",22200,1.3,22.7,0
2026-06,storage,VN,7,"WeTransfer","Bending Spoons",9900,0.6,0,0
2026-06,storage,VN,8,"Nextcloud","Nextcloud",2400,0.1,20.8,20.8
2026-06,storage,VN,9,"pCloud","pCloud",1600,0.1,0,23.1
2026-06,storage,VN,10,"MEGA","MEGA",1300,0.1,23.1,23.1
2026-06,storage,VN,11,"Proton Drive","Proton",590,0,22.2,125.6
2026-06,storage,VN,12,"iDrive","iDrive",390,0,50,23.1
2026-06,storage,VN,13,"Backblaze","Backblaze",390,0,-17.9,-17.9
2026-06,storage,VN,14,"Amazon Photos","Amazon",210,0,0,-19.2
2026-06,storage,PL,1,"WeTransfer","Bending Spoons",368000,38,0,0
2026-06,storage,PL,2,"Google Drive","Google",201000,20.7,0,0
2026-06,storage,PL,3,"iCloud","Apple",165000,17,0,0
2026-06,storage,PL,4,"OneDrive","Microsoft",135000,13.9,0,0
2026-06,storage,PL,5,"Dropbox","Dropbox",49500,5.1,-18.2,-18.2
2026-06,storage,PL,6,"MediaFire","MediaFire",22200,2.3,0,-18.5
2026-06,storage,PL,7,"Nextcloud","Nextcloud",8100,0.8,-18.2,0
2026-06,storage,PL,8,"MEGA","MEGA",6600,0.7,0,-18.5
2026-06,storage,PL,9,"pCloud","pCloud",3600,0.4,-18.2,24.1
2026-06,storage,PL,10,"Proton Drive","Proton",2900,0.3,22.2,175
2026-06,storage,PL,11,"iDrive","iDrive",2900,0.3,0,0
2026-06,storage,PL,12,"Terabox","Flextech",1900,0.2,-15.8,0
2026-06,storage,PL,13,"Backblaze","Backblaze",1300,0.1,60,81.8
2026-06,storage,PL,14,"Amazon Photos","Amazon",720,0.1,22,22
2026-06,storage,SG,1,"Google Drive","Google",301000,58.1,0,22.3
2026-06,storage,SG,2,"OneDrive","Microsoft",90500,17.5,-17.7,0
2026-06,storage,SG,3,"iCloud","Apple",40500,7.8,0,0
2026-06,storage,SG,4,"WeTransfer","Bending Spoons",40500,7.8,0,-18.2
2026-06,storage,SG,5,"Dropbox","Dropbox",33100,6.4,0,-18.3
2026-06,storage,SG,6,"Terabox","Flextech",3600,0.7,0,22.2
2026-06,storage,SG,7,"pCloud","pCloud",2400,0.5,-20.8,0
2026-06,storage,SG,8,"MediaFire","MediaFire",1900,0.4,-20.8,0
2026-06,storage,SG,9,"Nextcloud","Nextcloud",1600,0.3,-18.7,-18.7
2026-06,storage,SG,10,"Proton Drive","Proton",720,0.1,13.6,69.5
2026-06,storage,SG,11,"iDrive","iDrive",720,0.1,22.9,-18.1
2026-06,storage,SG,12,"Backblaze","Backblaze",590,0.1,0,-33.9
2026-06,storage,SG,13,"MEGA","MEGA",480,0.1,-18.6,-18.6
2026-06,storage,SG,14,"Amazon Photos","Amazon",390,0.1,21.9,-33.9
2026-06,storage,SA,1,"iCloud","Apple",165000,33.4,0,0
2026-06,storage,SA,2,"Google Drive","Google",110000,22.3,-18.5,21.5
2026-06,storage,SA,3,"WeTransfer","Bending Spoons",110000,22.3,-17.7,0
2026-06,storage,SA,4,"OneDrive","Microsoft",74000,15,-18.2,49.5
2026-06,storage,SA,5,"Dropbox","Dropbox",14800,3,-18.2,-18.2
2026-06,storage,SA,6,"Terabox","Flextech",9900,2,0,22.2
2026-06,storage,SA,7,"MediaFire","MediaFire",6600,1.3,0,0
2026-06,storage,SA,8,"pCloud","pCloud",1000,0.2,0,30
2026-06,storage,SA,9,"Nextcloud","Nextcloud",1000,0.2,-23.1,13.6
2026-06,storage,SA,10,"iDrive","iDrive",880,0.2,0,0
2026-06,storage,SA,11,"MEGA","MEGA",480,0.1,-18.6,-18.6
2026-06,storage,SA,12,"Proton Drive","Proton",320,0.1,0,85.7
2026-06,storage,SA,13,"Amazon Photos","Amazon",170,0,21.4,21.4
2026-06,storage,SA,14,"Backblaze","Backblaze",140,0,27.3,0
